y_prob,y_true
0.60485274,1
0.9989417,1
0.21669708,1
0.6875024,1
0.9999511,1
0.79332465,1
0.1241221,1
0.33800092,1
0.99444616,1
0.21260706,1
0.99959296,1
0.79638,1
0.8563417,1
0.2284073,1
0.63443285,1
0.99315697,1
0.99994874,1
0.12098814,1
0.9973024,1
0.66341573,1
0.5566395,1
0.16803159,1
0.16916543,1
0.99816483,1
0.44253832,1
0.9999995,1
0.4504272,1
0.8325748,1
0.83608466,1
0.9437083,1
0.3680576,1
0.26834986,1
0.2102887,1
0.9522143,1
0.27127054,1
0.7802741,1
0.99972945,1
0.9844409,1
0.6319096,1
0.80031407,1
0.885014,1
0.55607563,1
0.6461275,1
0.9740239,1
0.99579877,1
0.2228426,1
0.997954,1
0.29267013,1
0.85090804,1
0.96711147,1
0.9890716,1
0.20597339,1
0.9332913,1
0.94090474,1
0.51364887,1
0.104649186,1
0.34974986,1
0.669629,1
0.9367396,1
0.99997175,1
0.99993527,1
0.97711563,1
0.5120883,1
0.3587303,1
0.9049513,1
0.998467,1
0.47290286,1
0.55968624,1
0.818338,1
0.5543817,1
0.96755993,1
0.12162454,1
0.9999981,1
0.34929565,1
0.99990726,1
0.999553,1
0.99999964,1
0.9662855,1
0.97295725,1
0.28595072,1
0.99613947,1
0.99206734,1
0.99971884,1
0.9927873,1
0.99957234,1
0.9998652,1
0.9762324,1
0.90753704,1
0.9953551,1
0.99836725,1
0.99981433,1
0.98623824,1
0.9999987,1
0.9999875,1
0.9955481,1
0.99836403,1
0.9687774,1
0.9300029,1
0.99910504,1
0.28706065,1
0.9467632,1
0.994293,1
0.9973949,1
0.9996105,1
0.9998789,1
0.99968433,1
0.98641264,1
0.99971455,1
0.99991524,1
0.98167807,1
0.99998665,1
0.40912145,1
0.9879909,1
0.6225076,1
0.99999964,1
0.9968913,1
0.99750465,1
0.10327694,1
0.99926895,1
0.998841,1
0.9345909,1
0.9477427,1
0.96587634,1
0.9988921,1
0.9997906,1
0.9984669,1
0.9977737,1
0.89084,1
0.99999666,1
0.9992061,1
0.99548197,1
0.95632476,1
0.950816,1
0.99942845,1
0.9999845,1
0.9020808,1
0.9852394,1
0.79674137,1
0.9917385,1
0.0812034,1
0.9059541,1
0.9874172,1
0.9999794,1
0.80804294,1
0.9999831,1
0.22884972,1
0.9999467,1
0.99806815,1
0.79470134,1
0.9967931,1
0.99855477,1
0.76914734,1
0.9999881,1
0.988867,1
0.99149984,1
0.9990478,1
0.9727128,1
0.9998142,1
0.9983125,1
0.9980003,1
0.9902283,1
0.91667366,1
0.6132023,1
0.9999585,1
0.9999534,1
0.99616563,1
0.9996753,1
0.99471915,1
0.99994814,1
0.9705584,1
0.71095145,1
0.9992575,1
0.99988294,1
0.99901354,1
0.9999912,1
0.9780466,1
0.99998844,1
0.99986947,1
